URL,Title,Image,Price,CPU,GPU,Memory,Storage,Type,Usage
https://www.newegg.com/royal-blue-asus-zenbook-15-ux534ftc-nh77-gaming-entertainment/p/N82E16834235471,"ASUS ZenBook 15 Ultra-Slim Laptop 15.6"" 4K UHD NanoEdge Bezel, Intel Core i7-10510U, 16GB RAM, 1TB PCIe SSD, GeForce GTX 1650 Max-Q, Innovative ScreenPad 2.0, Windows 10 Pro, UX534FTC-NH77, Royal Blue",https://c1.neweggimages.com/ProductImage/34-235-471-V19.jpg,"1,449.99",Intel Core i7 10th Gen,NVIDIA GeForce GTX 1650 Max-Q,16 GB LPDDR3,1 TB PCIe,Laptop,Business
https://www.newegg.com/indie-black-light-grey-asus-vivobook-s-s433ea-dh51-mainstream/p/N82E16834235589,"ASUS VivoBook S14 S433 Thin and Light Laptop, 14"" FHD Display, Intel Core i5-1135G7 CPU, 8 GB DDR4 RAM, 512 GB PCIe SSD, Thunderbolt 3, Wi-Fi 6, Windows 10 Home, Indie Black, S433EA-DH51",https://c1.neweggimages.com/ProductImage/34-235-589-S05.jpg,699.99,Intel Core i5 11th Gen,Intel Iris Xe Graphics,8 GB,512 GB PCIe,Laptop,Business
https://www.newegg.com/celestial-blue-asus-zenbook-duo-ux581lv-xs94t-gaming-entertainment/p/N82E16834235489,"ASUS ZenBook Pro Duo UX581 Laptop, 15.6"" 4K UHD NanoEdge Touch Display, Intel Core i9-10980HK, 32GB RAM, 1TB PCIe SSD, GeForce RTX 2060, ScreenPad Plus, Windows 10 Pro, Celestial Blue, UX581LV-XS94T",https://c1.neweggimages.com/ProductImage/AMF7D200905O0ES1.jpg,"2,999.99",Intel Core i9 10th Gen,Windows 10 Pro 64-bit,1 TB PCIe,NVIDIA GeForce RTX 2060,Laptop,Business
https://www.newegg.com/dark-silver-jumper-ezbook-x3-premium-creating-designing/p/1TS-00CH-00002,"Jumper EZbook X3 Premium Laptop 13.3"" FHD Intel N3450 CPU 8 GB RAM,128 GB Win10 Ultrabook Notbook Silver",https://c1.neweggimages.com/ProductImage/1TS-00CH-00002-S01.jpg,363.99,Intel Celeron,Intel HD Graphics 500,8 GB,128 GB,Laptop,Business
https://www.newegg.com/platinum-gray-lenovo-ideapad-5-15iil05-81yk000xus-mainstream/p/2WC-000J-00F45,Lenovo IdeaPad 5-15IIL05 15.6" Laptop i7-1065G7 8GB 512GB SSD Windows 10 Home,https://c1.neweggimages.com/ProductImage/2WC-000J-00F45-S03.jpg,774.99,Intel Core i7 10th Gen,Intel Iris Plus Graphics,8 GB,512 GB PCIe,Laptop,Business
https://www.newegg.com/aluminum-silver-kuu-k1-workstation/p/1TS-00BK-00001,KUU-K1 15.6inch IPS Screen Metal Shell Laptop Intel Core i5-5257U Up to 3.1 GHz 8GB DDR3 RAM 256GB M.2 SSD Windows 10 Notebook Computer with Fingerprint Unlock and Backlit Keyboard,https://c1.neweggimages.com/ProductImage/1TS-00BK-00001-S01.jpg,399.99,Intel Core i5,Intel Iris Graphics 6100,8 GB,256 GB,Laptop,Business
https://www.newegg.com/dark-ash-silver-hp-255-g7-everyday-value/p/1B4-001S-08ZG2,HP Laptop 255 G7 (3C670UT#ABA) AMD A4-Series A4-9125 (2.30 GHz) 4 GB Memory 128 GB SSD AMD Radeon R3 Series 15.6" Windows 10 Home 64-bit,https://c1.neweggimages.com/ProductImage/1B4-001S-08ZG2-S01.jpg,369.99,AMD A4-Series,AMD Radeon R3 Series,4 GB,128 GB,Laptop,Business
https://www.newegg.com/silver-asus-vivobook-s512fl-ph55-mainstream/p/N82E16834235284,"ASUS VivoBook S15 S512 Thin and Light Laptop, 15.6"" FHD, Intel Core i5-10210U CPU, 8 GB RAM, 512 GB PCIe NVMe SSD, NVIDIA GeForce MX250, FingerPrint, Windows 10 Home, S512FL-PH55, Silver-Metal",https://c1.neweggimages.com/ProductImage/34-235-284-V16.jpg,749.99,Intel Core i5 10th Gen,NVIDIA GeForce MX250,8 GB,512 GB PCIe,Laptop,Business
https://www.newegg.com/ice-blue-lenovo-ideapad-1-82gw001hus-everyday-value/p/N82E16834645104,Lenovo Laptop IdeaPad 1 82GW001HUS AMD Athlon Silver 3050E 4 GB Memory 64 GB SSD 14.0" Windows 10 S,https://c1.neweggimages.com/ProductImage/34-645-104-V01.jpg,249.99,,,,,Laptop,Business
https://www.newegg.com/steel-gray-acer-swift-3-sf314-57-59ey-mainstream/p/N82E16834316877,Acer Laptop Swift 3 SF314-57-59EY Intel Core i5 10th Gen 1035G1 (1.00 GHz) 8 GB LPDDR4 Memory 256 GB SSD Intel UHD Graphics 14.0" Windows 10 Home 64-bit,https://c1.neweggimages.com/ProductImage/34-316-877-S05.jpg,647.99,Intel Core i5 10th Gen,Intel UHD Graphics,8 GB LPDDR4,256 GB,Laptop,Business
https://www.newegg.com/aberdeen-silver-jumper-ezbook-x1/p/1TS-005Z-00022,Jumper EZbook X1 Laptop 11.6 Inch Touchscreen 360 Degree Rotate N3450 Quad Core 6GB+128GB Win10 Silver Notebook Ultrabook,https://c1.neweggimages.com/ProductImage/1TS-005Z-00022-S01.jpg,355.99,Intel Celeron,Intel HD Graphics 500,6 GB,128 GB,Laptop,Business
https://www.newegg.com/p/1TS-000D-0ASU8,NEW HP Pavilion 15.6" HD Laptop Intel Pentium Silver N5000 Quad Core (up to 2.7GHz) 128GB SSD 4GB RAM Windows 10 Red,https://c1.neweggimages.com/ProductImage/AAZ1S200619bFCqV.jpg,395.88,Windows 10 Home,14-Sep-20,,,Laptop,Business
https://www.newegg.com/p/1TS-00DE-00020,T-bao X8S 15.6 inch Ultra-thin Laptop with 1080P IPS Screen Celeron J3455/J4115 8GB Memory 128GB SSD Portable Laptop US Plug,https://c1.neweggimages.com/ProductImage/1TS-00DE-00020-S01.jpg,418.09,15.6",128 GB,15-Oct-20,8 GB,Laptop,Business
https://www.newegg.com/pine-grey-asus-zenbook-ux425ja-eb51-mainstream/p/N82E16834235523,"ASUS ZenBook 14 Ultra-Slim Laptop 14"" Full HD NanoEdge Bezel Display, Intel Core i5-1035G1, 8 GB RAM, 512 GB PCIe SSD, NumberPad, Thunderbolt 3, Windows 10 Home, Pine Grey, UX425JA-EB51",https://c1.neweggimages.com/ProductImage/34-235-523-V15.jpg,799.99,Intel Core i5 10th Gen,Intel UHD Graphics,8 GB LPDDR4X,512 GB PCIe,Laptop,Business
https://www.newegg.com/p/N82E16834233365,GIGABYTE AERO 15 - 15.6" 240 Hz - Intel Core i7-10750H - GeForce RTX 2070 Max-Q - 16 GB DDR4 - 512 GB SSD - Windows 10 Home - Gaming Laptop (AERO 15 WB-7US2130SH),https://c1.neweggimages.com/ProductImage/34-233-365-V01.jpg,"1,299.00",Intel Core i7 10th Gen,Windows 10 Home 64-bit,512 GB,NVIDIA GeForce RTX 2070 Max-Q,Laptop,Business
https://www.newegg.com/hp-pavilion-15-cs3076nr-mainstream/p/1TS-000D-070V6,HP Laptop Pavilion 15-cs3076nr Intel Core i7 10th Gen 1065G7 (1.30 GHz) 8 GB Memory 512 GB PCIe SSD Intel Iris Plus Graphics 15.6" Touchscreen Windows 10 Home 64-bit,https://c1.neweggimages.com/ProductImage/1TS-000D-070V6-S01.jpg,749.99,Intel Core i7 10th Gen,Intel Iris Plus Graphics,8 GB,512 GB PCIe,Laptop,Business
https://www.newegg.com/earthy-gold-samsung-galaxy-book-s-np767xcm-k02us/p/N82E16834132350,SAMSUNG Laptop Galaxy Book S NP767XCM-K02US Intel Core i5 L16G7 (1.40 GHz) 8 GB Memory 256 GB eUFS Intel UHD Graphics 13.3" Touchscreen Windows 10 Home Earthy Gold,https://c1.neweggimages.com/ProductImage/34-132-350-S01.jpg,899,Intel Core i5,Intel UHD Graphics,8 GB LPDDR4X,256 GB eUFS,Laptop,Business
https://www.newegg.com/p/1TS-000D-0A347,"HP 17.3"" Laptop Intel Core 10th gen i5-1035G1 Processor,  1TB Hard Drive,  12GB Memory DVD Writer Backlit Keyboard, Webcam, Windows 10 Home -  Silver - 17-by3053cl",https://c1.neweggimages.com/ProductImage/V0U8S200517g219s.jpg,718.9,17.3",12 GB,2x USB Type-A 1x USB 2.0 Type-A 1x HDMI 1x RJ-45 (LAN) 1x Headphone-out/microphone-in combo jack,10/100/1000 Gigabit Ethernet,Laptop,Business
https://www.newegg.com/grey-lenovo-ideapad-3-81we00nkus/p/1TS-000E-0NV78,"2020 Lenovo IdeaPad 3 15.6"" HD Touchscreen Premium Laptop, 10th Gen Intel Core i5-1035G1, 12GB RAM, 256 GB PCIe SSD, USB-C, Windows 10",https://c1.neweggimages.com/ProductImage/AN2HS201111WtGfx.jpg,545.79,Intel Core i5 10th Gen,Intel UHD Graphics,12 GB,256 GB PCIe,Laptop,Business
https://www.newegg.com/grey-lenovo-81we011uus/p/1TS-000E-0NHG3,Lenovo IdeaPad 3 15.6" Laptop - Intel Core i3-1005G1- FHD - WebCam - 8GB Memory - 256GB SSD -Webcam - WiFi - USB 3.0 - Platinum Grey 81WE011UUS,https://c1.neweggimages.com/ProductImage/AMF7D201117NLJQB.jpg,429,Intel Core i3 10th Gen,Intel UHD Graphics,8 GB,256 GB,Laptop,Business
https://www.newegg.com/gray-lenovo-ideapad-s145-everyday-value/p/1TS-000E-0JAU2,Lenovo 81UT00EAUS IdeaPad 15.6" Laptop - AMD Ryzen 3 - 8GB Memory - 256GB Solid State Drive - Platinum Gray/IMR Notebook,https://c1.neweggimages.com/ProductImage/A8X5S200430kOBNe.jpg,483.99,AMD Ryzen 3 3000 Series,AMD Radeon Vega 3,8 GB,256 GB,Laptop,Business
https://www.newegg.com/slate-gray-asus-f512da-nh77-mainstream/p/N82E16834235291,"ASUS VivoBook 15 Thin and Light Laptop, 15.6"" Full HD, AMD Quad Core R7-3700U CPU, 8 GB DDR4 RAM, 512 GB SSD, AMD Radeon Vega 10 Graphics, Windows 10 Home, F512DA-NH77, Slate Gray",https://c1.neweggimages.com/ProductImage/34-235-291-S26.jpg,769.99,AMD Ryzen 7 3000 Series,AMD Radeon RX Vega 10,8 GB,512 GB,Laptop,Business
https://www.newegg.com/p/N82E16834725112,Gigabyte Aorus 15G - 15.6" - Intel Core i7-10750H - GeForce RTX 2070 Max-Q - 16 GB DDR4 - 512 GB SSD - Gaming Laptop (AORUS 15G WB-7US1130MH),https://c1.neweggimages.com/ProductImage/34-725-112-V20.jpg,"1,499.00",Intel Core i7 10th Gen,Windows 10 Home 64-bit,512 GB PCIe,NVIDIA GeForce RTX 2070 Max-Q,Laptop,Business
https://www.newegg.com/pine-grey-asus-zenbook-ux425ja-eb71-mainstream/p/N82E16834235488,"ASUS ZenBook 14 Ultra-Slim Laptop 14"" Full HD NanoEdge Bezel, Intel Core i7-1065G7, 8 GB RAM, 512 GB PCIe SSD, NumberPad, Thunderbolt 3, Windows 10 Home, Pine Grey, UX425JA-EB71",https://c1.neweggimages.com/ProductImage/34-235-488-V01.jpg,899.99,Intel Core i7 10th Gen,Intel Iris Plus Graphics,8 GB LPDDR4X,512 GB PCIe,Laptop,Business
https://www.newegg.com/celestial-blue-asus-zenbook-duo-ux481fa-db71t-mainstream/p/N82E16834235507,"ASUS ZenBook Duo UX481 14"" FHD NanoEdge Bezel Touch, Intel Core i7-10510U, 8 GB RAM, 512 GB PCIe SSD, Innovative ScreenPad Plus, Windows 10 Home, UX481FA-DB71T, Celestial Blue",https://c1.neweggimages.com/ProductImage/34-235-507-12.jpg,"1,274.99",Intel Core i7 10th Gen,Intel UHD Graphics,8 GB LPDDR3,512 GB PCIe,Laptop,Business
https://www.newegg.com/black-w-blue-green-edge-asus-m570dd-ds55-gaming-entertainment/p/N82E16834235408,ASUS Laptop M570DD-DS55 AMD Ryzen 5 2nd Gen 3500U (2.10 GHz) 8 GB Memory 512 GB PCIe SSD NVIDIA GeForce GTX 1050 15.6" Windows 10 Home 64-bit,https://c1.neweggimages.com/ProductImage/34-235-408-V01.jpg,619.99,,,,,Laptop,Business
https://www.newegg.com/pure-silver-acer-aspire-5-a515-55-78s9-mainstream/p/N82E16834316933,Acer Laptop Aspire 5 A515-55-78S9 Intel Core i7 10th Gen 1065G7 (1.30 GHz) 12 GB Memory 512 GB PCIe SSD Intel Iris Plus Graphics 15.6" Windows 10 Home 64-bit,https://c1.neweggimages.com/ProductImage/34-316-933-V14.jpg,659.99,Intel Core i7 10th Gen,Intel Iris Plus Graphics,12 GB,512 GB PCIe,Laptop,Business
https://www.newegg.com/asus-k513eq-nh71/p/N82E16834235515,"ASUS VivoBook 15 K513 Thin & Light Laptop, 15.6"" FHD Display, Intel i7-1165G7 CPU, NVIDIA GeForce MX350, 8 GB DDR4, 512 GB SSD, Fingerprint Reader, Windows 10 Home, Indie Black, K513EQ-NH71",https://c1.neweggimages.com/ProductImage/34-235-515-V03.jpg,779.99,Intel Core i7 11th Gen,NVIDIA GeForce MX350,8 GB,512 GB PCIe,Laptop,Business
https://www.newegg.com/charcoal-black-acer-a515-55t-5887/p/N82E16834316934,Acer Laptop Aspire 5 A515-55T-5887 Intel Core i5 10th Gen 1035G1 (1.00 GHz) 8 GB Memory 512 GB SSD Intel UHD Graphics 15.6" Touchscreen Windows 10 Home 64-bit,https://c1.neweggimages.com/ProductImage/34-316-934-V13.jpg,599.99,Intel Core i5 10th Gen,Intel UHD Graphics,8 GB,512 GB,Laptop,Business
